@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {Barack-Obama,Stephen-Colbert,Ashton-Kutcher,Kim-Kardashian,Neil-Tyson,Shakira}

@data
0,0,0,1,1,0,0,0,0,0,0,4,3,1,1,0,0,21.000000,4.818182,1,Barack-Obama
1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,17.000000,3.631579,1,Barack-Obama
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.000000,3.750000,1,Barack-Obama
0,0,0,2,0,0,1,2,0,0,0,11,4,0,0,0,1,22.000000,3.692308,1,Barack-Obama
0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,8.000000,3.555556,2,Barack-Obama
1,0,0,0,1,0,0,0,0,0,0,6,2,3,0,0,0,12.500000,4.076923,2,Barack-Obama
0,1,0,0,0,0,0,0,0,2,0,9,4,0,0,0,4,12.500000,4.000000,2,Barack-Obama
0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,5.500000,4.000000,2,Barack-Obama
0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,3.000000,1.700000,1,Barack-Obama
2,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,11.500000,3.791667,2,Barack-Obama
0,4,0,0,1,0,1,1,0,0,0,4,1,3,0,0,0,12.000000,3.370370,2,Barack-Obama
0,0,0,1,0,0,0,1,1,0,0,5,3,0,0,0,0,21.000000,4.000000,1,Barack-Obama
3,0,0,1,0,0,2,1,0,0,0,4,2,0,1,0,1,19.000000,3.478261,1,Barack-Obama
0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,8.000000,4.117647,2,Barack-Obama
0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,8.500000,4.368421,2,Barack-Obama
0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,12.000000,3.733333,1,Barack-Obama
0,0,1,0,1,0,0,0,0,0,0,7,4,0,1,0,0,11.500000,4.320000,2,Barack-Obama
0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,0,0,19.000000,4.304348,1,Barack-Obama
1,0,0,1,0,1,1,0,0,0,0,5,1,2,1,0,0,22.000000,3.730769,1,Barack-Obama
0,0,0,0,0,0,1,1,0,0,0,2,6,0,0,0,0,7.500000,4.117647,2,Barack-Obama
1,0,0,0,0,0,1,2,0,0,0,6,3,0,0,0,2,16.000000,2.894737,1,Barack-Obama
1,0,0,0,0,1,1,1,0,0,0,6,1,0,1,0,2,10.000000,3.590909,2,Barack-Obama
0,0,0,1,1,0,1,1,0,0,0,6,2,1,0,0,1,9.000000,4.300000,2,Barack-Obama
0,0,0,1,0,0,1,0,1,0,0,7,0,2,1,0,0,10.500000,3.826087,2,Barack-Obama
0,0,1,0,0,0,1,1,0,0,0,4,1,1,0,0,0,9.000000,4.050000,2,Barack-Obama
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,9.000000,4.350000,2,Barack-Obama
0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,1,10.000000,3.307692,1,Barack-Obama
2,0,0,0,0,2,3,1,0,0,0,4,5,0,0,0,1,26.000000,2.558824,1,Barack-Obama
0,2,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,14.000000,3.733333,1,Barack-Obama
0,0,0,0,0,0,0,2,0,0,0,8,3,0,0,0,0,6.333333,2.863636,3,Barack-Obama
0,1,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,19.000000,4.904762,1,Barack-Obama
0,0,0,0,0,0,1,1,0,0,0,2,6,0,0,0,0,6.500000,4.200000,2,Barack-Obama
