@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {CBC,CNN,Toronto-Star,Reuters,New-York-Times,The-Onion}

@data
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.000000,7.000000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8.000000,2.800000,1,CBC
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,8.000000,3.444444,1,CBC
0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,0,1,9.000000,4.100000,1,CBC
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,9.000000,4.222222,1,CBC
0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,12.000000,4.214286,1,CBC
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,15.000000,6.312500,1,CBC
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.000000,5.875000,1,CBC
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.500000,3.818182,2,CBC
0,0,0,0,0,0,1,0,0,0,0,6,5,0,0,0,1,9.000000,3.904762,2,CBC
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7.000000,5.571429,1,CBC
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.000000,6.000000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,6.000000,5.666667,1,CBC
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,6.000000,5.833333,1,CBC
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8.000000,4.875000,1,CBC
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,8.000000,4.555556,1,CBC
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,7.000000,4.375000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.000000,6.666667,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,5.200000,1,CBC
0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,8.000000,4.555556,1,CBC
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.000000,7.200000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9.000000,4.777778,1,CBC
0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,9.000000,4.555556,1,CBC
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,11.000000,3.272727,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,10.000000,4.000000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6.000000,6.833333,1,CBC
0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,1,15.000000,2.750000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000000,1.500000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,7.400000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,9.000000,4.555556,1,CBC
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.000000,4.666667,1,CBC
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,6.000000,5.000000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,6.200000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.000000,6.142857,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,5.000000,6.800000,1,CBC
0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,9.000000,4.300000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7.000000,5.142857,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.000000,4.500000,1,CBC
0,0,0,0,0,1,1,1,0,0,0,5,3,1,0,0,0,14.000000,4.000000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.000000,5.142857,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.000000,4.666667,1,CBC
0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,7.000000,5.375000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.000000,5.200000,1,CBC
0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,2,12.000000,3.466667,1,CBC
0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,9.000000,4.444444,1,CBC
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,7.000000,3.625000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8.000000,5.375000,1,CBC
0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,6.000000,3.625000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.000000,6.250000,1,CBC
0,0,0,0,1,0,0,0,1,0,0,7,3,0,0,0,0,21.000000,4.727273,1,CBC
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,8.000000,4.777778,1,CBC
0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,14.000000,5.500000,1,CBC
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8.000000,5.444444,1,CBC
