@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {Britney-Spears,Justin-Bieber,Katy-Perry,Lady-Gaga,Rihanna,Taylor-Swift}

@data
1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,14.000000,4.133333,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,9.000000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.000000,3.666667,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,25.000000,3.653846,1,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,8.000000,3.000000,1,Justin-Bieber
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,7.000000,3.500000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10.000000,3.181818,1,Justin-Bieber
2,0,4,0,2,0,1,0,0,0,3,5,0,1,1,1,0,21.000000,2.961538,1,Justin-Bieber
1,0,1,0,0,0,2,0,0,0,0,2,2,1,0,0,0,5.333333,3.277778,3,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.000000,4.125000,1,Justin-Bieber
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.000000,3.200000,1,Justin-Bieber
2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,24.000000,3.880000,1,Justin-Bieber
0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,9.000000,4.600000,1,Justin-Bieber
0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,1,0,7.000000,3.695652,3,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000000,5.333333,1,Justin-Bieber
0,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,9.000000,3.200000,1,Justin-Bieber
0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,17.000000,2.722222,1,Justin-Bieber
1,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,13.000000,3.800000,1,Justin-Bieber
1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,6.000000,3.307692,2,Justin-Bieber
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,9.000000,3.600000,1,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3.000000,4.500000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.000000,2.000000,1,Justin-Bieber
1,0,0,2,0,0,2,0,1,0,0,5,0,1,0,0,0,5.666667,3.100000,3,Justin-Bieber
1,1,0,0,1,0,0,0,1,0,1,3,0,2,0,0,0,12.000000,3.200000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8.000000,4.222222,1,Justin-Bieber
0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,12.000000,3.785714,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,2,3.666667,3.083333,3,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,7.000000,3.250000,1,Justin-Bieber
0,1,0,0,0,0,0,0,2,0,1,7,1,0,0,1,3,17.000000,2.800000,1,Justin-Bieber
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.500000,2.363636,2,Justin-Bieber
1,1,2,1,2,0,0,0,0,0,0,2,0,5,0,1,0,11.000000,3.652174,2,Justin-Bieber
0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,4.500000,2.818182,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000000,2.500000,1,Justin-Bieber
3,0,0,0,1,2,0,0,0,0,0,4,0,1,0,0,3,6.500000,2.571429,2,Justin-Bieber
1,0,0,0,3,0,0,0,0,0,0,4,1,2,0,0,3,10.500000,3.875000,2,Justin-Bieber
0,2,0,0,0,0,0,1,0,1,0,4,2,0,0,0,7,16.000000,2.857143,1,Justin-Bieber
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5.000000,1.875000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,3.000000,3.444444,3,Justin-Bieber
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,12.000000,3.200000,1,Justin-Bieber
1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8.000000,3.500000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.000000,5.142857,1,Justin-Bieber
2,2,0,0,1,0,1,0,1,0,0,6,0,4,0,1,6,24.000000,3.178571,1,Justin-Bieber
0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,13.000000,4.000000,1,Justin-Bieber
1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,5.000000,2.333333,1,Justin-Bieber
0,0,1,0,0,1,0,0,0,1,1,4,0,1,0,0,0,8.500000,2.666667,2,Justin-Bieber
1,2,0,0,0,1,0,0,1,0,0,2,0,2,0,0,3,16.000000,3.470588,1,Justin-Bieber
0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,6.000000,2.538462,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,4.833333,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8.000000,3.555556,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3.000000,4.000000,1,Justin-Bieber
0,1,0,1,0,0,1,0,0,0,0,6,1,1,0,0,0,10.000000,4.304348,2,Justin-Bieber
0,4,0,0,0,0,1,1,0,1,0,3,3,1,0,4,0,8.500000,3.238095,2,Justin-Bieber
2,2,0,1,0,1,1,0,0,0,1,6,0,1,0,0,0,21.000000,3.478261,1,Justin-Bieber
0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,2,1.600000,0.888889,5,Justin-Bieber
3,4,1,0,3,0,0,0,0,0,0,7,4,0,0,4,7,4.166667,2.115385,6,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.000000,2.666667,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,4,9.500000,4.142857,2,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6.000000,2.833333,1,Justin-Bieber
0,0,4,1,0,0,0,1,0,1,0,6,0,3,0,1,0,10.000000,3.409091,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,1,0,2,0,0,0,0,1,0,0,11,0,0,1,1,0,11.000000,3.304348,2,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,11.000000,3.769231,1,Justin-Bieber
1,0,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,12.000000,3.266667,1,Justin-Bieber
0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,6.000000,3.333333,1,Justin-Bieber
0,2,1,1,0,0,0,0,1,0,0,6,0,0,0,0,1,6.000000,3.350000,3,Justin-Bieber
0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,4.500000,3.500000,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,1.666667,1.714286,3,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.000000,4.200000,1,Justin-Bieber
0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,16.000000,3.055556,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,5.000000,2.705882,3,Justin-Bieber
1,0,1,0,0,0,0,0,0,0,3,5,1,1,1,0,0,15.000000,3.000000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5.000000,2.833333,1,Justin-Bieber
0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,1,7.000000,4.000000,2,Justin-Bieber
0,0,0,0,1,0,0,1,0,1,0,3,0,1,0,0,5,7.000000,3.333333,1,Justin-Bieber
2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10.000000,2.714286,1,Justin-Bieber
0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,15.000000,4.176471,1,Justin-Bieber
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.000000,3.125000,1,Justin-Bieber
1,0,0,1,1,1,0,0,0,0,1,6,0,3,0,0,0,23.000000,3.464286,1,Justin-Bieber
0,1,1,0,0,1,1,1,0,1,1,4,0,2,0,0,0,10.000000,2.884615,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.000000,5.000000,1,Justin-Bieber
2,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,6.500000,3.538462,2,Justin-Bieber
1,2,1,0,0,1,1,0,0,0,0,6,0,2,2,0,0,21.000000,3.360000,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3.000000,3.000000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,6.000000,2.850000,3,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,9.000000,3.200000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.000000,3.444444,1,Justin-Bieber
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.000000,2.750000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3.000000,3.500000,1,Justin-Bieber
2,1,0,0,1,2,1,0,0,1,0,2,1,2,0,1,0,8.000000,2.833333,3,Justin-Bieber
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.000000,2.666667,1,Justin-Bieber
0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,11.000000,3.461538,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,8.000000,3.000000,1,Justin-Bieber
2,0,1,0,1,0,0,0,1,0,1,4,1,1,0,0,1,18.000000,2.818182,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5.000000,3.666667,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4.000000,2.400000,2,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.000000,4.111111,1,Justin-Bieber
2,0,1,1,0,1,0,0,0,2,0,5,0,1,0,0,1,22.000000,3.040000,1,Justin-Bieber
1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,3.000000,3.000000,1,Justin-Bieber
1,0,1,0,0,0,0,0,2,0,1,4,2,1,0,0,2,10.500000,2.954545,2,Justin-Bieber
0,0,2,0,0,0,1,1,0,0,0,5,2,1,0,0,3,17.000000,4.052632,1,Justin-Bieber
1,1,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,14.000000,3.117647,1,Justin-Bieber
0,0,2,1,0,0,0,0,1,0,0,4,1,0,0,0,0,15.000000,3.588235,1,Justin-Bieber
1,1,0,0,0,0,0,1,0,1,0,9,1,1,0,0,1,8.500000,2.619048,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.000000,4.750000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.000000,4.250000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6.000000,3.333333,1,Justin-Bieber
0,0,1,1,0,0,2,0,0,0,0,3,2,1,0,0,0,4.333333,3.666667,3,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,6.000000,2.375000,1,Justin-Bieber
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,9.000000,3.181818,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7.000000,2.777778,1,Justin-Bieber
0,2,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0,7.000000,3.869565,3,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.000000,2.428571,1,Justin-Bieber
0,0,1,1,1,0,0,0,0,0,0,1,1,4,0,0,0,18.000000,4.277778,1,Justin-Bieber
0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,7.000000,2.750000,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,12.000000,3.307692,1,Justin-Bieber
4,3,0,1,0,1,1,1,0,1,0,6,0,1,1,2,1,20.000000,2.640000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,18.000000,1,Justin-Bieber
1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,3,6.000000,7.625000,1,Justin-Bieber
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.000000,4.500000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000000,1.750000,2,Justin-Bieber
0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,9.000000,3.500000,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,10.000000,3.272727,1,Justin-Bieber
0,0,0,0,0,0,0,2,0,0,0,5,0,2,0,0,2,10.000000,3.666667,1,Justin-Bieber
0,0,1,1,0,0,0,0,1,0,0,4,0,1,0,0,0,14.000000,3.466667,1,Justin-Bieber
1,1,0,0,2,0,0,1,0,1,1,6,2,0,0,1,0,19.000000,3.347826,1,Justin-Bieber
0,0,0,0,1,0,0,3,0,3,0,1,0,1,0,0,0,8.000000,2.428571,1,Justin-Bieber
3,0,2,1,2,0,0,0,0,0,0,11,0,2,0,1,3,30.000000,3.064516,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,4.000000,3.117647,4,Justin-Bieber
0,0,1,0,0,0,0,1,0,0,2,8,0,0,1,0,8,14.000000,4.176471,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,8.500000,4.058824,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,9.000000,4.100000,1,Justin-Bieber
1,2,0,1,1,0,0,0,0,0,1,8,0,1,0,2,3,13.000000,2.935484,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
3,0,0,1,2,0,1,0,0,0,1,3,0,3,0,0,0,10.000000,3.500000,2,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8.000000,3.200000,1,Justin-Bieber
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.000000,3.333333,1,Justin-Bieber
0,0,1,1,0,0,0,1,0,0,0,3,0,0,1,0,3,6.500000,2.647059,2,Justin-Bieber
0,0,0,1,0,0,2,0,0,0,0,4,5,1,0,0,0,7.000000,2.941176,2,Justin-Bieber
2,0,3,1,4,0,0,0,0,0,0,7,0,1,1,0,0,27.000000,3.666667,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,1.000000,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,5.250000,2.826087,4,Justin-Bieber
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.000000,3.000000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000000,4.333333,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000000,6.000000,1,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,2,6.000000,2.714286,2,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,5.000000,1.833333,1,Justin-Bieber
1,0,0,1,0,0,0,0,2,0,0,4,0,1,0,0,4,14.000000,3.071429,1,Justin-Bieber
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8.000000,2.750000,1,Justin-Bieber
2,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,9.500000,3.428571,2,Justin-Bieber
1,2,0,1,0,1,0,0,0,0,1,7,0,2,1,0,0,9.333333,3.413793,3,Justin-Bieber
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,12.000000,2.857143,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.000000,2.600000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6.000000,3.285714,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.000000,2.500000,1,Justin-Bieber
0,2,0,1,0,0,0,1,0,0,0,3,0,3,1,1,0,16.000000,3.444444,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3.000000,2.200000,1,Justin-Bieber
0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.000000,3.000000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3.000000,2.750000,1,Justin-Bieber
0,3,1,2,0,0,0,0,0,0,0,4,0,1,0,3,0,8.333333,2.960000,3,Justin-Bieber
0,0,0,1,1,0,0,0,0,0,1,4,3,3,0,1,0,7.000000,4.000000,2,Justin-Bieber
2,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,1,7.500000,2.882353,2,Justin-Bieber
0,0,0,1,0,0,2,0,0,0,0,5,0,1,0,0,0,4.000000,2.545455,2,Justin-Bieber
0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,6.000000,4.000000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.000000,4.000000,1,Justin-Bieber
1,1,0,1,0,0,4,0,0,0,0,6,0,1,0,0,0,13.000000,3.111111,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.000000,3.500000,1,Justin-Bieber
1,0,0,3,0,0,0,0,0,0,1,5,0,2,0,0,2,10.000000,3.818182,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.000000,4.250000,1,Justin-Bieber
1,0,2,3,2,0,0,0,0,0,0,6,0,0,0,0,0,26.000000,4.269231,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.000000,1.750000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,4.000000,3.300000,2,Justin-Bieber
1,1,3,0,1,0,2,0,0,0,0,4,1,0,0,1,0,8.500000,2.208333,2,Justin-Bieber
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.000000,3.250000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.000000,2.800000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000000,2.000000,1,Justin-Bieber
2,0,0,0,0,0,0,1,0,1,0,4,1,1,0,1,8,4.666667,2.157895,3,Justin-Bieber
0,2,1,0,0,0,0,1,0,1,0,6,2,0,0,0,1,19.000000,3.120000,1,Justin-Bieber
2,1,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,25.000000,3.100000,1,Justin-Bieber
2,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,19.000000,3.650000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,4.200000,1,Justin-Bieber
1,1,0,1,1,0,0,0,0,0,1,1,1,2,0,1,5,13.000000,2.933333,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,2.000000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2.000000,1.375000,3,Justin-Bieber
2,1,0,1,2,0,0,0,0,0,1,7,0,4,0,1,2,15.000000,3.031250,2,Justin-Bieber
0,3,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,14.000000,2.937500,1,Justin-Bieber
1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,1,2,3.333333,2.818182,3,Justin-Bieber
1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,13.000000,2.933333,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.000000,4.333333,1,Justin-Bieber
0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,5.000000,2.625000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,4.750000,3.476190,4,Justin-Bieber
1,0,1,0,1,1,0,0,0,0,0,7,0,2,1,0,3,19.000000,3.304348,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,6.000000,3.285714,1,Justin-Bieber
0,2,0,2,2,0,0,0,1,0,0,2,0,2,0,0,1,22.000000,3.454545,1,Justin-Bieber
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.000000,4.333333,1,Justin-Bieber
2,0,1,0,1,1,0,0,0,0,0,4,1,5,2,0,2,8.333333,3.461538,3,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,0,1,1,0,0,0,0,1,0,0,4,0,3,0,0,0,20.000000,3.761905,1,Justin-Bieber
0,0,3,1,0,0,0,0,0,0,0,2,1,1,0,1,1,11.000000,3.500000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,3,0,1,0,0,1,0,0,0,0,2,3,1,0,2,0,7.000000,2.875000,2,Justin-Bieber
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,5.000000,3.000000,1,Justin-Bieber
0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,1,0,8.000000,3.090909,1,Justin-Bieber
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.000000,2.700000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,4.000000,2.666667,1,Justin-Bieber
0,1,0,0,0,0,0,0,1,0,0,6,0,0,1,1,0,14.000000,2.500000,1,Justin-Bieber
3,0,1,2,1,0,0,0,1,0,0,10,0,4,0,0,0,30.000000,3.468750,1,Justin-Bieber
0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,2.666667,3.333333,3,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.000000,4.411765,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.000000,3.875000,1,Justin-Bieber
2,0,1,1,1,0,0,0,0,0,2,4,0,0,0,0,0,22.000000,2.880000,1,Justin-Bieber
1,0,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,8.000000,2.727273,1,Justin-Bieber
0,0,1,0,0,0,0,0,0,0,0,8,3,0,0,0,1,17.000000,3.500000,1,Justin-Bieber
1,0,0,1,0,0,0,0,0,0,0,5,0,3,0,0,0,12.000000,3.720000,2,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.000000,3.500000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6.000000,4.142857,1,Justin-Bieber
0,1,1,0,1,0,0,1,0,1,1,4,0,1,0,0,0,5.666667,3.045455,3,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,4.000000,3.600000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000000,5.000000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,12.000000,1,Justin-Bieber
0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,1,4,4.500000,2.090909,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.000000,4.666667,1,Justin-Bieber
1,0,0,1,1,0,0,0,1,0,2,4,0,0,0,0,8,8.500000,2.842105,2,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.000000,3.800000,1,Justin-Bieber
0,0,4,0,1,0,1,0,0,0,0,5,0,0,0,0,0,17.000000,3.210526,1,Justin-Bieber
1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5,11.000000,3.333333,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.000000,3.000000,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.666667,2.500000,3,Justin-Bieber
0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,11.000000,2.866667,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.000000,3.500000,1,Justin-Bieber
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,4.500000,3.700000,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.000000,3.500000,1,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,13.000000,3.866667,1,Justin-Bieber
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4.000000,4.750000,1,Justin-Bieber
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,1.000000,1,Justin-Bieber
0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,7.000000,4.500000,1,Justin-Bieber
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3.500000,3.125000,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,10.000000,3.000000,1,Justin-Bieber
2,0,2,1,1,0,0,0,0,0,0,8,0,1,2,0,0,29.000000,3.548387,1,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.000000,4.000000,1,Justin-Bieber
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.000000,4.000000,1,Justin-Bieber
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000,4.000000,1,Justin-Bieber
2,1,4,2,1,1,1,0,2,0,0,3,0,2,0,0,1,12.500000,2.580645,2,Justin-Bieber
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Justin-Bieber
2,0,0,1,3,0,0,1,0,0,0,7,1,2,0,0,0,19.000000,3.190476,1,Justin-Bieber
0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1.500000,2.142857,4,Justin-Bieber
